V_kmh,V_ms,CL_required,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
70,19.444444444444443,0.40667087380258227,2.500027710177017,-1.2735668446303827,0.40667087380258227,0.030730410067888483,0.0,13.233499745176848,True,1.3343409030128806,25.945517558583788,42.84089586556663,10.0,52.84089586556663,112.93071213594972,131.75249749194134
71,19.72222222222222,0.39529602888963566,2.334380953546841,-1.1207220237199222,0.39529602888963566,0.029871057345886465,0.0,13.233412674763311,True,1.3343496824273129,26.316340958983115,43.4531945659164,10.0,53.4531945659164,111.6371069766707,132.10390992239365
72,20.0,0.38439183673469385,2.1756368823427574,-0.9538421212629995,0.38439183673469385,0.029060608777415,0.0,13.22724653426501,True,1.3349717157125016,26.699434314250034,44.08575325366363,10.0,54.08575325366363,110.33145775030482,132.39774930036577
73,20.27777777777778,0.37393268561318316,2.0234265057875005,-0.7911190433962503,0.37393268561318316,0.028283116044400078,0.0,13.221056867502407,True,1.3355967058430616,27.08293320181764,44.71898155098888,10.0,54.71898155098888,109.05466130504323,132.68317125446927
74,20.555555555555554,0.3638946825479644,1.8755569066511482,-0.7962822500091136,0.3638946825479644,0.027701345997262726,0.0,13.136353828580107,True,1.34420861606075,27.630954885693193,45.62386771631487,10.0,55.62386771631487,107.28056578938204,132.3126978069045
75,20.833333333333332,0.35425551673469396,1.731663617125899,-0.9635220452921329,0.35425551673469396,0.027314572752245313,0.0,12.96946944577683,True,1.3615051929321493,28.364691519419775,46.835403953634305,10.0,56.835403953634305,104.9937113998188,131.24213924977352
76,21.11111111111111,0.34499433546271696,1.5936115294253064,-1.1022274492677702,0.34499433546271696,0.02692347989409921,0.0,12.813883525447578,True,1.3780365620564843,29.091882976748,48.03613288214324,10.0,58.03613288214324,102.82146145261272,130.24051783997612
77,21.38888888888889,0.3360916312418036,1.4610519270182354,-1.2190988814671249,0.3360916312418036,0.02653292580051276,0.0,12.666964577095696,True,1.394019845285512,29.816535579717893,49.232669687872686,10.0,59.232669687872686,100.74440391501989,129.28865169094217
78,21.666666666666668,0.3275291389928752,1.3336720259919128,-1.3188918805326426,0.3275291389928752,0.02614611329921652,0.0,12.526876757727878,True,1.4096091421276826,30.54153141276646,50.429773230574135,10.0,60.429773230574135,98.74867438656621,128.3732767025361
79,21.944444444444443,0.3192897422901223,1.21118764308943,-1.4050749990714166,0.3192897422901223,0.025765167815363293,0.0,12.392302063708497,True,1.4249168483160504,31.269008615824436,51.63097397865748,10.0,61.63097397865748,96.82404178889773,127.48498835538201
80,22.22222222222222,0.311357387755102,1.09333824523419,-1.4802375664414935,0.311357387755102,0.02539149418066398,0.0,12.26227119758102,True,1.4400268690422862,32.00059708982858,52.83896320301933,10.0,62.83896320301933,94.96273801846046,126.61698402461394
81,22.5,0.3037170068027211,0.9798834255507503,-1.546351658267478,0.3037170068027211,0.025026004576514778,0.0,12.136056551661431,True,1.4550031078738352,32.737569927161296,54.055843016984596,10.0,64.0558430169846,93.15871462994778,125.7642647504295
82,22.77777777777778,0.296354444026272,0.8706002765275921,-1.6049456679163914,0.296354444026272,0.024669268463588603,0.0,12.013102231372844,True,1.4698950912017723,33.48094374404037,55.2832920438231,10.0,65.28329204382311,91.40715508026548,124.92311194302948
83,23.055555555555554,0.28925639158552086,0.7652813531005296,-1.6572224271432967,0.28925639158552086,0.024321613676699924,0.0,11.892976980496492,True,1.484741795847892,34.231546959826396,56.522678158640076,10.0,66.52267815864008,89.70414549109596,124.09073459601608
84,23.333333333333332,0.2824103290295711,0.6637330398845822,-1.7041414984239167,0.2824103290295711,0.0239831960525784,0.0,11.775341718861924,True,1.4995743156833525,34.99006736594489,57.775137033551935,10.0,67.77513703355194,88.04644684149989,123.26502557809984
85,23.61111111111111,0.275804468046042,0.5657742059499578,-1.74647770752193,0.275804468046042,0.023654048263443344,0.0,11.659926663474764,True,1.5144177583307163,35.75708596058636,59.04162800509616,10.0,69.04162800509616,86.43133385498287,122.44438962789239
86,23.88888888888889,0.2694277016809969,0.47123507138816506,-1.7848635521799565,0.2694277016809969,0.023334114601792376,0.0,11.546514889418654,True,1.5292926193843974,36.533101463071716,60.3229745520276,10.0,70.3229745520276,84.85647881099116,121.62761962908733
87,24.166666666666664,0.2632695576209081,0.3798775008573984,-1.8380007021896012,0.2632695576209081,0.02307404088605534,0.0,11.409772519732922,True,1.5476206882705963,37.40083329987274,61.755761898654676,10.0,71.75576189865467,83.1621021379174,120.58504809998023
88,24.444444444444443,0.2573201551695058,0.29161511595873546,-1.8928708933048495,0.2573201551695058,0.022838219519031207,0.0,11.267084763550836,True,1.56721994824463,38.309820957090956,63.2566703109861,10.0,73.2566703109861,81.45824775638339,119.4720967093623
89,24.72222222222222,0.25157016558927575,0.20633052393418622,-1.944402535984533,0.25157016558927575,0.02261133978881179,0.0,11.12584074800176,True,1.587116012169367,39.23703474529824,64.78767347004869,10.0,74.78767347004869,79.79068906843099,118.3561887848393
90,25.0,0.2460107755102041,0.12389031601484396,-1.992882321002491,0.2460107755102041,0.02239291024421364,0.0,10.986101084104225,True,1.607303616161819,40.18259040404548,66.34896248346003,10.0,76.34896248346003,78.15901887720804,117.23852831581206
91,25.27777777777778,0.24063365313762264,0.04416858040800414,-2.0385652518451947,0.24063365313762264,0.022182477372362015,0.0,10.847916087020883,True,1.627778078144163,41.14661253086635,67.94074308502184,10.0,77.94074308502184,76.56278043808862,116.12021699776774
92,25.555555555555554,0.2354309170170904,-0.03295361239816397,-2.0816788977217735,0.2354309170170904,0.021979621617503064,0.0,10.711327115368054,True,1.6485352197549101,42.12923339373659,69.56323367386847,10.0,79.56323367386847,75.00147649177191,115.00226395405026
93,25.833333333333332,0.2303951071375481,-0.10758868129090676,-2.122426979759555,0.2303951071375481,0.021783953938908404,0.0,10.576367714680048,True,1.6695713005033492,43.130591929669855,71.21666366096159,10.0,81.21666366096159,73.47457690346288,113.88559420036745
94,26.11111111111111,0.22551915817481366,-0.17984296760091373,-2.160992409238775,0.22551915817481366,0.021595112819061905,0.0,10.44306459819691,True,1.6908829619850112,44.15083289627529,72.90127206815322,10.0,82.90127206815322,71.98152514588953,112.7710560618936
95,26.38888888888889,0.22079637469613883,-0.249817133452868,-2.197539873110961,0.22079637469613883,0.021412761650272397,0.0,10.31143849178978,True,1.7124671804093807,45.19010614969199,74.61730633592073,10.0,84.61730633592073,70.52174381810602,111.65942771200119
96,26.666666666666664,0.21622040816326535,-0.3176065287843843,-2.2322180435844254,0.21622040816326535,0.02123658644118438,0.0,10.181504864828295,True,1.7343212260300573,46.24856602746819,76.36502130438505,10.0,86.36502130438505,69.094639356003,110.5514229696048
97,26.944444444444443,0.21178523558642295,-0.38325838441199017,-2.255263902930864,0.21178523558642295,0.021085652247967678,0.0,10.044044789121271,True,1.758056676442286,47.369860448583815,78.21648784079888,10.0,88.21648784079888,67.64449759969,109.35860445283217
98,27.22222222222222,0.20748513969519503,-0.44685085053016105,-2.2644663002259815,0.20748513969519503,0.02096463176487885,0.0,9.896913145061102,True,1.7841926812111053,48.5696896551912,80.19762997761188,10.0,90.19762997761188,66.1587228121312,108.0592472598143
99,27.5,0.20331469050430087,-0.5085244974586212,-2.2733689272206856,0.20331469050430087,0.020847093514333524,0.0,9.752663620207336,True,1.810582286813723,49.79101288737738,82.21426276553541,10.0,92.21426276553541,64.71189836622834,106.77463230427676
100,27.77777777777778,0.19926872816326527,-0.568355772872634,-2.281984885955068,0.19926872816326527,0.020732907643863513,0.0,9.611229239341373,True,1.8372259739390053,51.03405483163904,84.26675720394475,10.0,94.26675720394475,63.302909498517124,105.50484916419522
101,28.055555555555554,0.19534234698879066,-0.6264173537042086,-2.29032655933049,0.19534234698879066,0.020621950147212343,0.0,9.472544817260983,True,1.8641241968919888,52.29903996835857,86.35548395188206,10.0,96.35548395188206,61.93067332815201,104.24996676905589
102,28.333333333333332,0.19153088058752912,-0.6827783672254494,-2.2984056586155304,0.19153088058752912,0.02051410256251185,0.0,9.336546895185121,True,1.891277385336786,53.58619258454227,88.4808133490894,10.0,98.4808133490894,60.59413805659007,103.01003469620312
103,28.61111111111111,0.18782988798498004,-0.7375045971494081,-2.3062332672859003,0.18782988798498004,0.02040925168748944,0.0,9.203173681282832,True,1.9186859459049839,54.895736785614815,90.64311543548371,10.0,100.64311543548371,59.29228218124189,101.7850844111319
104,28.88888888888889,0.1842351406834923,-0.790658675898288,-2.313819881521579,0.1842351406834923,0.020307289310720178,0.0,9.072364994880678,True,1.9463502636814098,56.22789650635184,92.84275996920842,10.0,102.84275996920842,58.024113722605804,100.57513045251673
105,29.166666666666664,0.1807426105789255,-0.8423002640903885,-2.321175447652407,0.1807426105789255,0.020208111957988936,0.0,8.94406221396017,True,1.974270703577939,57.58289552102322,95.080116443382,10.0,105.080116443382,56.78866946455338,99.38017156296841
106,29.444444444444443,0.17734845867147145,-0.8924862182081421,-2.328309396814863,0.17734845867147145,0.020111620652877627,0.0,8.818208225605924,True,2.0024476116049836,58.9609574528134,97.35555410165269,10.0,107.35555410165269,55.58501420755218,98.20019176667552
107,29.72222222222222,0.17404902451154278,-0.9412707473287316,-2.335230677057351,0.17404902451154278,0.02001772069074143,0.0,8.694747379108138,True,2.0308813160493764,60.36230578257869,99.66944195265832,10.0,109.66944195265832,54.41224003470327,97.03516139522084
108,30.0,0.17084081632653061,-0.988705559725525,-2.341947783108645,0.17084081632653061,0.019926321425284513,0.0,8.573625441460091,True,2.0595721285665163,61.78716385699549,102.02214878348069,10.0,112.02214878348069,53.269465590540214,95.88503806297238
109,30.27777777777778,0.16772050177869313,-1.0348400000818967,-2.3484687840038276,0.16772050177869313,0.019837336066991312,0.0,8.454789555023703,True,2.088520345193914,63.23575489614906,104.41404317217595,10.0,114.41404317217595,52.15583537258639,94.74976759353194
110,30.555555555555554,0.16468489930848373,-1.079721177998496,-2.3548013487439334,0.16468489930848373,0.019750681492712283,0.0,8.33818819716424,True,2.117726247292591,64.70830200060695,106.84549349945421,10.0,116.84549349945421,51.07051903570312,93.62928489878907
111,30.833333333333332,0.16173097002131753,-1.1233940884198896,-2.360952770149209,0.16173097002131753,0.019666278065744554,0.0,8.223771141679649,True,2.1471901024222175,66.20502815801837,109.31686795957626,10.0,119.31686795957626,50.01271070928296,92.52351481217349
112,31.11111111111111,0.1588558100791337,-1.1659017245563126,-2.366929987051289,0.1588558100791337,0.01958404946578689,0.0,8.111489421871251,True,2.1769121651552927,67.72615624927577,111.8285345705276,10.0,121.8285345705276,48.981628327355814,91.43237287773086
113,31.38888888888889,0.15605664356117574,-1.207285183830515,-2.372739604956473,0.15605664356117574,0.019503922528185735,0.0,8.001295295120935,True,2.206892677835247,69.27190905427302,114.38086118352615,10.0,124.38086118352615,47.97651297167862,90.35576609666141
114,31.666666666666664,0.15333081576120755,-1.2475837673379186,-2.37838791530045,0.15333081576120755,0.019425827091924176,0.0,7.893142208856125,True,2.2371318712828563,70.84250925729044,116.97421549191405,10.0,126.97421549191405,46.99662822787838,89.29359363296892
115,31.944444444444443,0.15067578689093786,-1.2868350732701952,-2.383880913404186,0.15067578689093786,0.019349695855838987,0.0,7.7869847677977715,True,2.2676299654550167,72.43817945203526,119.60896503948031,10.0,129.60896503948032,46.04125955470964,88.24574747986016
116,32.22222222222222,0.14808912616176076,-1.3250750847175006,-2.3892243152310897,0.14808912616176076,0.01927546424258223,0.0,7.68277870239882,True,2.2983871700595233,74.05914214636242,122.2854772282558,10.0,132.2854772282558,45.1097136664779,87.21211308852394
117,32.5,0.14556850621905568,-1.3623382522327594,-2.394423573036884,0.14556850621905568,0.01920307026987356,0.0,7.58048083839117,True,2.3294036851292423,75.70561976670038,125.00411932582107,10.0,135.00411932582108,44.20131792866468,86.19256996089612
118,32.77777777777778,0.14311169790524658,-1.3986575715121972,-2.399483889995805,0.14311169790524658,0.01913245442861696,0.0,7.480049067368498,True,2.360679701558714,77.37783466220229,127.76525847216065,10.0,137.76525847216067,43.31541976677577,85.18699220799233
119,33.05555555555556,0.14071656532961324,-1.4340646565195865,-2.4044102338796147,0.14071656532961324,0.01906355956748212,0.0,7.381442318340279,True,2.3922154016060118,79.07600910864318,130.56926168609814,10.0,140.56926168609814,42.45138608841505,84.19524907535651
120,33.333333333333336,0.13838106122448976,-1.4685898083571831,-2.4092073498595408,0.13838106122448976,0.018996330783574863,0.0,7.284620530199477,True,2.4240109593624184,80.80036531208061,133.41649587134054,10.0,143.41649587134054,41.608602718569706,83.21720543713941
