beta,Mach,alpha,Re_1e6,CLo,CLi,CLtot,CDo,CDi,CDtot,CSo,CSi,CStot,L/D,E,CMox,CMoy,CMoz,CMix,CMiy,CMiz,CMxtot,CMytot,CMztot,CFox,CFoy,CFoz,CFix,CFiy,CFiz,CFxtot,CFytot,CFztot,CLwtot,CDwtot,CSwtot,CLiw,CDiw,CSiw,CFwxtot,CFwytot,CFwztot,CFiwx,CFiwy,CFiwz,LoDw,Ew,StallFactor,sref_m2,cref_m,bref_m,cg_x_m,cg_y_m,cg_z_m,mach,alpha_deg,beta_deg,re_cref,vinf_mps,rho,analysis_tag,delta_e_deg,aileron_e_deg,alpha_commanded,beta_commanded,xcg,ycg,zcg,mach_commanded,l2_residual
0.0,0.05,-6.0,0.2,0.001306165795,-0.029369655117,-0.028063489323,0.015688309751,0.002033630249,0.01772194,-1.38843e-07,0.00023868103,0.000238542187,-1.583544991254,0.023114895352,2.0629e-08,0.000588789273,1.35559e-07,-1.030598e-06,-0.18905820441,7.5230063e-05,-1.009969e-06,-0.188469415136,7.5365623e-05,0.015738899052,-1.38843e-07,-0.000340864428,-0.001047475106,0.00023868103,-0.029421337318,0.014691423946,0.000238542187,-0.029762201746,-0.025371444785,0.020231660271,0.000149311546,-0.026677610579,0.004543350521,0.00014945039,0.017468790985,0.000149311546,-0.027347241713,0.001729891934,0.00014945039,-0.027006377285,-1.254046600451,0.010346362269,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,-6.0,0.0,200000.0,16.6,1.225,alpha_elevator,-20,0,-6,0,0.036,0.0,0.007,0.05,6.193871021271
0.0,0.05,-4.0,0.2,0.000748893925,0.11863467981,0.119383573735,0.015721251958,0.00571261447,0.021433866428,-1.3241e-07,0.000195418727,0.000195286318,5.569857129385,0.148913757513,1.9233e-08,0.000614637646,8.3397e-08,-3.913283e-06,-0.202828681778,6.0469285e-05,-3.89405e-06,-0.202214044132,6.0552682e-05,0.015735195978,-1.3241e-07,-0.000349589442,0.013974235755,0.000195418727,0.117947199851,0.029709431733,0.000195286318,0.117597610409,0.123009359145,0.020616787969,0.000130121153,0.122260465219,0.00489553601,0.000130253563,0.029147265641,0.000130121153,0.1212715601,0.013412069663,0.000130253563,0.121621149542,5.966465742932,0.173767874267,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,-4.0,0.0,200000.0,16.6,1.225,alpha_elevator,-20,0,-4,0,0.036,0.0,0.007,0.05,6.118645906448
0.0,0.05,-2.0,0.2,0.000197938475,0.265342310869,0.265540249345,0.016027816725,0.010915401869,0.026943218593,-1.74303e-07,0.000235584204,0.000235409902,9.855550420838,0.385568525888,2.4829e-08,0.000636504152,7.2029e-08,-7.379785e-06,-0.214430864645,7.2412449e-05,-7.354956e-06,-0.213794360492,7.2484478e-05,0.016024960965,-1.74303e-07,-0.00036154484,0.020169065604,0.000235584204,0.264799729471,0.036194026569,0.000235409902,0.264438184631,0.270617516925,0.021870020457,0.000151752396,0.27041957845,0.005842203733,0.000151926699,0.031301112971,0.000151752396,0.269689411339,0.015276152007,0.000151926699,0.270050956179,12.373903236702,0.720384909597,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,-2.0,0.0,200000.0,16.6,1.225,alpha_elevator,-20,0,-2,0,0.036,0.0,0.007,0.05,6.625561952591
0.0,0.05,0.0,0.2,-0.000375765455,0.413179121485,0.41280335603,0.016600660576,0.020672988898,0.037273649474,-1.01788e-07,0.000188336565,0.000188234776,11.074937975187,0.491998472663,1.5688e-08,0.00065288327,-8.486e-09,4.317143e-06,-0.227511868886,5.4046675e-05,4.332832e-06,-0.226858985616,5.4038189e-05,0.016600660576,-1.01788e-07,-0.000375765455,0.020672988898,0.000188336565,0.413179121485,0.037273649474,0.000188234776,0.41280335603,0.419261582085,0.022025956103,5.5064894e-05,0.41963734754,0.005425295527,5.5166683e-05,0.022025956103,5.5064894e-05,0.419261582085,0.005425295527,5.5166683e-05,0.41963734754,19.03488684538,1.874751137842,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,0.0,0.0,200000.0,16.6,1.225,alpha_elevator,-20,0,0,0,0.036,0.0,0.007,0.05,7.070113897324
0.0,0.05,2.0,0.2,-0.001002583571,0.561937137554,0.560934553984,0.017446278284,0.034762546918,0.052208825201,1.92763e-07,-8.9386283e-05,-8.919352e-05,10.744056236091,0.540248272149,8.47e-10,0.000665255138,2.2481e-08,1.893128e-06,-0.242273973269,-3.6515857e-05,1.893974e-06,-0.241608718131,-3.6493376e-05,0.017470640145,1.92763e-07,-0.000393106492,0.015130047234,-8.9386283e-05,0.562808016025,0.032600687379,-8.919352e-05,0.562414909532,0.570148360649,0.017746789718,-0.000334595626,0.571150944219,0.000300511434,-0.000334788389,-0.00216191198,-0.000334595626,0.570420395701,-0.019632552124,-0.000334788389,0.570813502194,32.126844895292,62.494813157374,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,2.0,0.0,200000.0,16.6,1.225,alpha_elevator,-20,0,2,0,0.036,0.0,0.007,0.05,6.320396184921
0.0,0.05,4.0,0.2,-0.001707329812,0.705042839068,0.703335509256,0.018523915465,0.048644602819,0.067168518284,-2.40342e-07,0.000296145951,0.000295905609,10.471207750698,0.606975293507,2.8165e-08,0.000669286962,3.5631e-08,-1.5700387e-05,-0.249795604654,8.3435686e-05,-1.5672222e-05,-0.249126317693,8.3471318e-05,0.018597889445,-2.40342e-07,-0.00041100782,-0.000655195281,0.000296145951,0.706718666107,0.017942694164,0.000295905609,0.706307658287,0.71551850525,0.02360707513,0.000130922122,0.717225835062,0.005083159665,0.000131162464,-0.026362478343,0.000130922122,0.715422284449,-0.044960367789,0.000131162464,0.715833292269,30.309494137094,5.808606067769,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,4.0,0.0,200000.0,16.6,1.225,alpha_elevator,-20,0,4,0,0.036,0.0,0.007,0.05,6.844056844711
0.0,0.05,6.0,0.2,-0.002522017735,0.855203778848,0.852681761113,0.019880119341,0.070838761761,0.090718881102,-2.282e-09,0.00010929381,0.000109291529,9.399165319859,0.612609282285,3e-10,0.00066524131,-1.00989e-07,1.668559e-06,-0.266469298196,9.43332e-06,1.668859e-06,-0.265804056886,9.33233e-06,0.020034836605,-2.282e-09,-0.000430163534,-0.018942437171,0.00010929381,0.857923549973,0.001092399434,0.000109291529,0.857493386439,0.873531108678,-0.001610660078,-0.00032598918,0.876053126413,-0.021490779419,-0.000325986898,-0.09291070112,-0.00032598918,0.868577454042,-0.112945537725,-0.000325986898,0.869007617576,-542.34355268955,-2.019307078399,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,6.0,0.0,200000.0,16.6,1.225,alpha_elevator,-20,0,6,0,0.036,0.0,0.007,0.05,5.946403026581
0.0,0.05,8.0,0.2,-0.00346477044,0.997483546278,0.994018775838,0.021428535454,0.094934875748,0.116363411202,-6.5523e-08,0.000117124711,0.000117059189,8.542365384221,0.621217921878,-6.212e-09,0.000649675548,5.95125e-07,-5.5151535e-05,-0.276341992805,2.33987e-05,-5.5157747e-05,-0.275692317258,2.3993824e-05,0.021702197266,-6.5523e-08,-0.000448775804,-0.044811902229,0.000117124711,1.000988486021,-0.023109704963,0.000117059189,1.000539710217,1.025613515254,-0.01626674605,-0.000164394028,1.029078285694,-0.037695281504,-0.000164328505,-0.158846252501,-0.000164394028,1.013368421536,-0.180548449766,-0.000164328505,1.01381719734,-63.049703491534,-1.564525953186,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,8.0,0.0,200000.0,16.6,1.225,alpha_elevator,-20,0,8,0,0.036,0.0,0.007,0.05,5.961982011795
0.0,0.05,-8.0,0.2,0.002032845607,-0.251930489595,-0.249897643988,0.015605550378,0.001998788625,0.017604339003,-2.148e-09,0.000171993602,0.000171991453,-14.195230161622,1.864824822462,2.509e-09,0.000288515565,1.34691e-07,1.1475413e-05,-0.086375810321,5.6081611e-05,1.1477922e-05,-0.086087294755,5.6216302e-05,0.015736595662,-2.148e-09,-0.000158810745,-0.033082610912,0.000171993602,-0.249756897,-0.017346015251,0.000171991453,-0.249915707744,-0.252319222279,0.019581064358,9.8946445e-05,-0.254352067887,0.00397551398,9.8948593e-05,-0.015725545811,9.8946445e-05,-0.2525888264,-0.031462141473,9.8948593e-05,-0.252430015655,-12.885878809651,0.937587104708,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,-8.0,0.0,200000.0,16.6,1.225,alpha_elevator,-10,0,-8,0,0.036,0.0,0.007,0.05,6.266666889191
0.0,0.05,-6.0,0.2,0.001448737109,-0.106877140075,-0.105428402967,0.015285124125,-0.002128778226,0.013156345899,-9.078e-09,0.00017241568,0.000172406603,-8.013501908095,-0.311648774582,2.517e-09,0.000300565622,7.9016e-08,7.703302e-06,-0.097470775816,5.5942766e-05,7.705819e-06,-0.097170210194,5.6021782e-05,0.015352824879,-9.078e-09,-0.00015692976,-0.013288819766,0.00017241568,-0.106069138003,0.002064005113,0.000172406603,-0.106226067763,-0.10620165246,0.016815612188,0.000117003736,-0.107650389568,0.001530488063,0.000117012813,0.005622398977,0.000117003736,-0.107377578796,-0.009730425903,0.000117012813,-0.107220649036,-6.315657810999,0.433476837554,1.0,0.18751256281407033,0.23281086279830468,1.0,0.036,0.0,0.007,0.05,-6.0,0.0,200000.0,16.6,1.225,alpha_elevator,-10,0,-6,0,0.036,0.0,0.007,0.05,6.372644901276
