V_kmh,V_ms,CL_required,mass_kg,sref_m2,cref_m,bref_m,cg_x_m,cg_y_m,cg_z_m,rho,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,Cma_per_deg,Cma_per_rad,Cmde_per_deg,Cmde_per_rad,elevator_margin_up_deg,elevator_margin_down_deg,elevator_authority_score,Cma_fit_points,Cmde_fit_points,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
83,23.055555555555554,0.289237012221218,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.3739205792784364,-5.400559687941101,0.2892370122212181,0.025744316315883566,5.303917027799088e-16,11.234985177787243,True,-0.010341779184625411,-0.5925402999352819,0.007611485714933902,0.4361060072898287,34.5994403120589,45.4005596879411,34.5994403120589,9.0,9.0,1.5716976676490637,48.31515052402677,59.833003744924795,10.0,69.8330037449248,85.45185914953124,118.20840515685154
84,23.333333333333332,0.2823914083321954,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.2718655791314344,-5.395101283565477,0.2823914083321966,0.025418553548287842,3.725318664660193e-16,11.109656880976145,True,-0.010347534583783145,-0.5928700600164332,0.007593848396843583,0.4350954634013236,34.60489871643452,45.39510128356548,34.60489871643452,9.0,9.0,1.589428025471887,49.44887190356982,61.23699306943631,10.0,71.23699306943631,83.76771313443116,117.27479838820362
85,23.61111111111111,0.27578598992276404,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.1733915124217933,-5.389823268872679,0.27578598992276415,0.025104404208672295,3.677613769070831e-16,10.985562040444446,True,-0.010353099778156263,-0.5931889221661828,0.007576829941738947,0.43412037774999507,34.610176731127325,45.389823268872675,34.610176731127325,9.0,9.0,1.6073824839357616,50.602781901681375,62.66598377917198,10.0,72.66598377917198,82.1204047568459,116.33724007219836
86,23.88888888888889,0.269409650783122,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.0783327843032837,-5.384717902196294,0.26940965078312223,0.024801321390295998,3.0921445959286586e-16,10.862713584629166,True,-0.010358482930639503,-0.5934973540839478,0.0075604017312380185,0.4331791106233394,34.61528209780371,45.38471790219629,34.61528209780371,9.0,9.0,1.6255606725179832,51.77711771723946,64.1202696188724,10.0,74.1202696188724,80.50915128458465,115.39645017457134
87,24.166666666666664,0.26325191930135694,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.9865332626164621,-5.379777846190029,0.26325191930135633,0.02450879006409916,2.1120258320017626e-16,10.741122618165132,True,-0.010363691777808206,-0.5937957990428432,0.007544536782316381,0.43227011600793896,34.62022215380997,45.37977784619003,34.62022215380997,9.0,9.0,1.6439622400490213,52.97211662380179,65.60014442576073,10.0,75.60014442576073,78.93318253988183,114.45311468282864
88,24.444444444444443,0.257302915443178,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.897845636345005,-5.374996143178619,0.25730291544317796,0.024226324872093308,1.721713049906981e-16,10.620798523987817,True,-0.01036873365590857,-0.5940846773788134,0.007529209636434534,0.4313919352369278,34.62500385682138,45.37499614317862,34.62500385682138,9.0,9.0,1.6625868535325445,54.18801596698663,67.10590212629924,10.0,77.10590212629924,77.39174091012491,113.50788666818319
89,24.72222222222222,0.25155331109607,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.8121308242485138,-5.370366192211849,0.25155331109607004,0.023953468097027718,1.3357370765021415e-16,10.501749061017357,True,-0.010373615525052142,-0.5943643878768752,0.0075143962573367895,0.43054319113429973,34.62963380778815,45.37036619221185,34.62963380778815,9.0,9.0,1.6814341970469238,55.42505316191711,68.63783673302429,10.0,78.63783673302429,75.88408135207493,112.56138733891115
90,25.0,0.24599429348049018,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.7292574292368083,-5.365881727691312,0.24599429348048998,0.023689787792419856,9.996344030316351e-17,10.383980457570923,True,-0.010378343991751977,-0.594635309062344,0.007500073936755328,0.42972258261214863,34.63411827230869,45.36588172769131,34.63411827230869,9.0,9.0,1.7005039707220946,56.68346569073648,70.19624234146933,10.0,80.19624234146933,74.4094713888395,111.61420708325926
91,25.27777777777778,0.2406175313599771,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.6491012344861393,-5.3615367994503895,0.24061753135997715,0.023434876058632596,8.565197162635485e-17,10.267497500646776,True,-0.010382925329926533,-0.5948978004042682,0.007486221207328151,0.4289288796812347,34.63846320054961,45.36153679945039,34.63846320054961,9.0,9.0,1.719795889785966,57.96349110019367,71.78141312717483,10.0,81.78141312717483,72.96719109903874,110.66690650020877
92,25.555555555555554,0.2354151438081251,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.57154473768734,-5.357325754177807,0.23541514380812537,0.023188347452103946,7.28583859910259e-17,10.152303621220987,True,-0.010387365500486858,-0.5951522034376929,0.007472817762107035,0.42816091883912993,34.64267424582219,45.35732575417781,34.64267424582219,9.0,9.0,1.7393096836751565,59.26536699930162,73.39364334278838,10.0,83.39364334278838,71.55653309774767,109.72001741654643
