V_kmh,V_ms,CL_required,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
65,18.055555555555554,0.47164196014974047,-1.6661033320446588,6.74397903517548,0.47164196014974047,0.04874435459226363,0.0,9.675827366982848,True,1.8249602158317737,32.950670563629245,54.407711972968826,10.0,64.40771197296883,92.6497746497257,100.3705892038695
66,18.333333333333332,0.45745805363467706,-1.882322013518233,6.274252110842708,0.45745805363467706,0.047396132925274885,0.0,9.65180122091203,True,1.8295030736585598,33.54088968374026,55.38227398760002,10.0,65.38227398760003,91.26877418077767,100.39565159885544
67,18.61111111111111,0.44390449579698216,-2.0860109678851972,6.067032112705781,0.44390449579698216,0.04651878937633803,0.0,9.542477389206866,True,1.8504628598829373,34.43916989226578,56.865502402090044,10.0,66.86550240209004,89.24422588072078,99.65605223347153
68,18.88888888888889,0.4309444813219405,-2.2807133158826733,5.8702773043781775,0.4309444813219405,0.045680410854911466,0.0,9.433901168067235,True,1.8717601218645874,35.35546896855332,58.378483333008575,10.0,68.37848333300857,87.26955774872177,98.90549878188467
69,19.166666666666668,0.41854385247482734,-2.4669515372590087,5.683274491192284,0.41854385247482734,0.04487871156756582,0.0,9.326111152828016,True,1.8933936890346252,36.29004570649698,59.92164409741504,10.0,69.92164409741504,85.34353099143746,98.14506064015309
70,19.444444444444443,0.40667087380258227,-2.6452105511892436,5.505371689276874,0.40667087380258227,0.044111571977656444,0.0,9.219142632426944,True,1.9153624912896616,37.24315955285453,61.49541309036868,10.0,71.49541309036869,83.46493491068279,97.37575739579658
71,19.72222222222222,0.39529602888963566,-2.8159409247585114,5.3359718005944625,0.39529602888963566,0.04337702439019328,0.0,9.113027794018176,True,1.9376655486106138,38.21507054204266,63.100219677263425,10.0,73.10021967726342,81.63258641828743,96.59856059497345
72,20.0,0.38439183673469385,-2.9795617644436323,5.174527050199183,0.38439183673469385,0.042673239987647604,0.0,9.007795912519455,True,1.9603019619325621,39.20603923865124,64.73649409890814,10.0,74.73649409890814,79.8453295401126,95.81439544813513
73,20.27777777777778,0.37393268561318316,-3.136463326128991,5.020534081091967,0.37393268561318316,0.04199851715031468,0.0,8.90347352681192,True,1.9832709050939166,40.216326686626644,66.40466738761882,10.0,76.40466738761882,78.10203491530409,95.02414248028664
74,20.555555555555554,0.3638946825479644,-3.2866991344671055,4.928922449691564,0.3638946825479644,0.04139661739210749,0.0,8.790444859326673,True,2.0087720567708063,41.2914256113999,68.17985653069128,10.0,78.17985653069128,76.32861282698028,94.13862248660901
75,20.833333333333332,0.35425551673469396,-3.4309153263305467,4.848261694346887,0.35425551673469396,0.04082985867011953,0.0,8.6763836141796,True,2.0351797229368658,42.3995775611847,70.00962239204904,10.0,80.00962239204904,74.58302916066515,93.22878645083144
76,21.11111111111111,0.34499433546271696,-3.5694766872489407,4.769383389976867,0.34499433546271696,0.04028955876427445,0.0,8.562872020545191,True,2.0621585792281563,43.53445889481663,71.88352345893355,10.0,81.88352345893355,72.8761996055625,92.30985283371251
77,21.38888888888889,0.3360916312418036,-3.702675044017256,4.6922491783312745,0.3360916312418036,0.039774187657000554,0.0,8.449993602387224,True,2.0897057241571644,44.696483544472684,73.80224321068762,10.0,83.80224321068762,71.2076404088305,91.38313852466581
78,21.666666666666668,0.3275291389928752,-3.830783637888679,4.616820971000822,0.3275291389928752,0.039282319441260385,0.0,8.337825862921253,True,2.1178182766476388,45.88606266069884,75.76646053366166,10.0,85.76646053366166,69.57684813934847,90.44990258115301
79,21.944444444444443,0.3192897422901223,-3.954058527100036,4.543061010956876,0.3192897422901223,0.038812624212698044,0.0,8.226440462782792,True,2.146493380689557,47.103604742909724,77.77684993669304,10.0,87.77684993669304,67.98330088518576,89.51134616549459
