V_kmh,V_ms,CL_required,mass_kg,sref_m2,cref_m,bref_m,cg_x_m,cg_y_m,cg_z_m,rho,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,Cma_per_deg,Cma_per_rad,Cmde_per_deg,Cmde_per_rad,elevator_margin_up_deg,elevator_margin_down_deg,elevator_authority_score,Cma_fit_points,Cmde_fit_points,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
45,12.5,0.9889217828361414,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,,,,,,,False,,,,,,,,,,,,,10.0,,,
46,12.777777777777777,0.9463925379221109,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,,,,,,,False,,,,,,,,,,,,,10.0,,,
47,13.055555555555555,0.9065489408072369,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,,,,,,,False,,,,,,,,,,,,,10.0,,,
48,13.333333333333332,0.8691695356958276,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,,,,,,,False,,,,,,,,,,,,,10.0,,,
49,13.61111111111111,0.8340552312549714,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,,,,,,,False,,,,,,,,,,,,,10.0,,,
50,13.88888888888889,0.8010266440972744,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,,,,,,,False,,,,,,,,,,,,,10.0,,,
51,14.166666666666666,0.7699218032461308,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,7.999999999999999,9.516145507473212,0.7601450056879848,0.06443448476605161,-0.007505632904386998,11.797176751671334,True,-0.005898121240695231,-0.3379374541483015,0.00773436967109059,0.44314673934747745,49.51614550747321,30.48385449252679,30.48385449252679,9.0,9.0,1.4777918058714976,20.935383916512883,34.56822937711106,10.0,44.56822937711106,133.89268731112443,113.80878421445577
52,14.444444444444445,0.7405941605928943,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,7.792135005331666,10.315090545352376,0.7405941605900526,0.062450488997079424,-9.780665426867285e-12,11.858900906679647,True,-0.005887950616470688,-0.3373547203052217,0.007725309442711598,0.4426276264999366,50.315090545352376,29.684909454647624,29.684909454647624,9.0,9.0,1.489008141554349,21.507895378007262,35.51355273974367,10.0,45.51355273974367,131.11171597881307,113.63015384830466
53,14.722222222222221,0.712910861603128,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,7.374102180954965,10.017094070870767,0.7129108616042675,0.05917366098838338,3.953131997636895e-12,12.047773446774267,True,-0.005890960233046768,-0.33752715863298366,0.007707088612095979,0.4415836498064389,50.01709407087077,29.98290592912923,29.98290592912923,9.0,9.0,1.4656650108868101,21.57784599361137,35.62905427221692,10.0,45.62905427221692,130.77983085951155,115.52218392590187
54,15.0,0.6867512380806537,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,6.979272643484298,9.74825606093045,0.6867512380822328,0.05614908128537566,1.4001417213138634e-12,12.230854403331103,True,-0.005894768841311045,-0.3377453758123454,0.007689879145028358,0.4405976199757948,49.74825606093045,30.25174393906955,30.25174393906955,9.0,9.0,1.4437257952503633,21.65588692875545,35.757914433445535,10.0,45.757914433445535,130.41153806691673,117.37038426022507
