beta,Mach,alpha,Re_1e6,CLo,CLi,CLtot,CDo,CDi,CDtot,CSo,CSi,CStot,L/D,E,CMox,CMoy,CMoz,CMix,CMiy,CMiz,CMxtot,CMytot,CMztot,CFox,CFoy,CFoz,CFix,CFiy,CFiz,CFxtot,CFytot,CFztot,CLwtot,CDwtot,CSwtot,CLiw,CDiw,CSiw,CFwxtot,CFwytot,CFwztot,CFiwx,CFiwy,CFiwz,LoDw,Ew,StallFactor,analysis_tag,delta_e_deg,aileron_e_deg,alpha_commanded,beta_commanded,xcg,mach_commanded,l2_residual
0.0,0.05,-8.0,0.2,0.001364723113,-0.226295397648,-0.224930674535,0.017910155887,0.054145527039,0.072055682926,4.875154e-06,-0.001334846094,-0.00132997094,-3.121622964355,0.05605215217,-4.56299e-07,0.001816056946,4.83525e-07,0.000248636693,-0.155527441596,-0.000532119598,0.000248180394,-0.15371138465,-0.000531636073,0.017925788229,4.875154e-06,-0.001141170212,0.022124354268,-0.001334846094,-0.231628707295,0.040050142497,-0.00132997094,-0.232769877507,-0.125062352849,-0.012056656859,-0.000951425214,-0.126427075963,-0.029966812746,-0.000956300368,-0.029344637762,-0.000951425214,-0.122167292306,-0.047270425991,-0.000956300368,-0.121026122094,10.372888132592,-0.101277815115,1.0,alpha_elevator,-40,0,-8,0,0.032,0.05,7.674556016922
0.0,0.05,-6.0,0.2,0.00065617712,-0.04284673346,-0.04219055634,0.017702439874,0.046254965881,0.063957405755,1.0647118e-05,0.000250336316,0.000260983434,-0.659666473998,0.002308498762,-7.76512e-07,0.001950280171,9.2123e-07,9.766709e-05,-0.229076168164,4.7469337e-05,9.6890578e-05,-0.227125887993,4.8390567e-05,0.017674053242,1.0647118e-05,-0.001197826323,0.041522873134,0.000250336316,-0.047446975073,0.059196926376,0.000260983434,-0.048644801396,0.032586068628,0.022664276686,-0.000829622699,0.031929891508,0.004961836812,-0.000840269817,0.025946291084,-0.000829622699,0.030038496721,0.008272237842,-0.000840269817,0.031236323044,1.437772273937,0.021520161888,1.0,alpha_elevator,-40,0,-6,0,0.032,0.05,7.754812955856
0.0,0.05,-4.0,0.2,-8.171658e-06,0.088565703713,0.088557532056,0.017704106792,0.049318716224,0.067022823015,-5.032751e-06,-0.000130984757,-0.000136017509,1.321304118084,0.009538866115,5.22422e-07,0.002056218801,1.3391e-07,0.000100120888,-0.223488113636,-2.390871e-06,0.000100643311,-0.221431894834,-2.256961e-06,0.017660410451,-5.032751e-06,-0.001243127812,0.055376609496,-0.000130984757,0.084909662377,0.073037019947,-0.000136017509,0.083666534565,0.177648612466,0.03082666838,0.000144150302,0.177656784124,0.013122561588,0.000149183053,0.043143716936,0.000144150302,0.175065509691,0.025483306485,0.000149183053,0.176308637504,5.762822315978,0.035850060817,1.0,alpha_elevator,-40,0,-4,0,0.032,0.05,7.87119603157
0.0,0.05,-2.0,0.2,-0.000704985889,0.233605711996,0.232900726107,0.018158595513,0.055477395744,0.073635991257,1.803165e-06,4.0608531e-05,4.2411696e-05,3.162865361508,0.05865204047,-2.3376e-07,0.002227011036,-3.68285e-07,0.000215149661,-0.23741619872,2.5464445e-05,0.000214915901,-0.235189187684,2.5096159e-05,0.018122930135,1.803165e-06,-0.001338282275,0.063596322189,4.0608531e-05,0.231527272519,0.081719252324,4.2411696e-05,0.230188990244,0.331600437616,0.044095932375,-0.000540252845,0.332305423506,0.025937336862,-0.000542056009,0.055641758703,-0.000540252845,0.329859509743,0.037518828569,-0.000542056009,0.331197792018,7.519977915355,0.125450907997,1.0,alpha_elevator,-40,0,-2,0,0.032,0.05,7.458450078964
0.0,0.05,0.0,0.2,-0.001386105689,0.342673822362,0.341287716672,0.018649658144,0.064731879196,0.08338153734,1.643781e-06,0.000284410242,0.000286054023,4.093084962945,0.107939550985,-1.78366e-07,0.002310018532,-1.32873e-06,0.000519990779,-0.202709183666,0.000104778439,0.000519812413,-0.200399165135,0.000103449709,0.018649658144,1.643781e-06,-0.001386105689,0.064731879196,0.000284410242,0.342673822362,0.08338153734,0.000286054023,0.341287716672,0.470631180634,0.054901133512,-0.000689994401,0.472017286323,0.036251475368,-0.000691638182,0.054901133512,-0.000689994401,0.470631180634,0.036251475368,-0.000691638182,0.472017286323,8.572339959568,0.192740568592,1.0,alpha_elevator,-40,0,0,0,0.032,0.05,8.067533969879
0.0,0.05,2.0,0.2,-0.002117560863,0.543572198458,0.541454637596,0.019405707157,0.072751799492,0.092157506649,3.077944e-06,-2.9084457e-05,-2.6006514e-05,5.875317782414,0.241734102286,-4.72787e-07,0.002400459834,-6.57319e-07,4.9498776e-05,-0.298981020915,4.2043193e-05,4.9025989e-05,-0.296580561081,4.1385875e-05,0.019467787532,3.077944e-06,-0.001439021489,0.053737084914,-2.9084457e-05,0.545780070148,0.073204872446,-2.6006514e-05,0.544341048659,0.621143778397,0.07206673752,-0.000819988426,0.623261339259,0.052661030363,-0.000823066369,0.050345231165,-0.000819988426,0.623280487258,0.030877443632,-0.000823066369,0.624719508747,8.619007877603,0.333958352478,1.0,alpha_elevator,-40,0,2,0,0.032,0.05,8.19720697403
0.0,0.05,4.0,0.2,-0.002925883428,0.648230274748,0.645304391319,0.020395489747,0.087085368081,0.107480857828,7.378996e-06,0.000186344874,0.00019372387,6.003900642018,0.286841216492,-7.79641e-07,0.002479102936,9.40777e-07,-0.000117102351,-0.257408766933,0.000102387151,-0.000117881993,-0.254929663996,0.000103327927,0.02054990667,7.378996e-06,-0.001496038678,0.04165497436,0.000186344874,0.65272598657,0.06220488103,0.00019372387,0.651229947892,0.757580833365,0.088263889753,-0.000858127005,0.760506716793,0.067868400006,-0.000865506001,0.035202715842,-0.000858127005,0.761892382239,0.014652809172,-0.000865506001,0.763388420917,8.583134456039,0.368060436327,1.0,alpha_elevator,-40,0,4,0,0.032,0.05,7.640345096588
0.0,0.05,6.0,0.2,-0.003850851758,0.853310921941,0.849460070184,0.021696787551,0.107319699055,0.129016486606,6.920391e-06,-0.000303159166,-0.000296238775,6.584120313088,0.403333224752,-6.48126e-07,0.002566696384,-3.02807e-07,9.5866924e-05,-0.35919579996,-9.3178507e-05,9.5218798e-05,-0.356629103576,-9.3481314e-05,0.021980453895,6.920391e-06,-0.001561824528,0.017536511155,-0.000303159166,0.859854358648,0.039516965049,-0.000296238775,0.85829253412,0.914134215264,0.084998329519,-0.001451936541,0.917985067022,0.063301541969,-0.001458856933,-0.011020344965,-0.001451936541,0.91801123715,-0.03300079886,-0.001458856933,0.919573061678,10.754731539238,0.683800093223,1.0,alpha_elevator,-40,0,6,0,0.032,0.05,8.29843711853
0.0,0.05,8.0,0.2,-0.004924857218,0.996194086465,0.991269229247,0.023242361369,0.128993269516,0.152235630885,4.582311e-06,1.0613718e-05,1.5196029e-05,6.511414072284,0.456955286462,-3.93537e-07,0.002664099192,5.23569e-07,-2.4508367e-05,-0.374354762017,4.2179484e-05,-2.4901904e-05,-0.371690662825,4.2703053e-05,0.023701575956,4.582311e-06,-0.001642217341,-0.010905504287,1.0613718e-05,1.004451587417,0.012796071669,1.5196029e-05,1.002809370077,1.06082836843,0.092143271816,-0.000781450046,1.065753225648,0.068900910448,-0.000786032357,-0.056392233792,-0.000781450046,1.063328324543,-0.080093809748,-0.000786032357,1.064970541883,11.512814202502,0.855491691483,1.0,alpha_elevator,-40,0,8,0,0.032,0.05,8.137985944748
0.0,0.05,-8.0,0.2,0.001852462136,-0.312320180143,-0.310467718007,0.015815774477,0.020905131682,0.036720906158,1.77829e-07,-0.000573305507,-0.000573127678,-8.454794570422,0.276590651966,-2.1787e-08,0.000482438444,-1.21217e-07,2.1899082e-05,-0.064777885031,-0.000208367332,2.1877295e-05,-0.064295446587,-0.000208488549,0.015919669347,1.77829e-07,-0.000366696277,-0.022764883586,-0.000573305507,-0.312190133621,-0.006845214239,-0.000573127678,-0.312556829898,-0.267715107713,-0.012073181238,-8.768551e-05,-0.269567569849,-0.027888955715,-8.7863339e-05,-0.049214427583,-8.768551e-05,-0.263429460617,-0.065134096929,-8.7863339e-05,-0.26306276434,22.174363361823,-0.207328092894,1.0,alpha_elevator,-20,0,-8,0,0.032,0.05,7.218454122543
